;origem;destino;caminho
10315;29675;35601;['29675', '35601']
10316;29675;35833;['29675', '35833']
10317;29675;39810;['29675', '39740', '26150', '15969', '39810']
10318;29675;39800;['29675', '39740', '14398', '39800']
10319;29675;39733;['29675', '39740', '14398', '39733']
10320;29675;39812;['29675', '39812']
10321;29675;39811;['29675', '39811']
10322;29675;39799;['29675', '35833', '39799']
10323;29675;39729;['29675', '39740', '39729']
10324;29675;39744;['29675', '45993', '39744']
10325;29675;39731;['29675', '39740', '26150', '17079', '39731']
10326;29675;39753;['29675', '39740', '26150', '15969', '39753']
10327;29675;39742;['29675', '39742']
10328;29675;39749;['29675', '39740', '3804', '39749']
10329;29675;39730;['29675', '39730']
10330;29675;39870;['29675', '39870']
10331;29675;39750;['29675', '39740', '14398', '39750']
10332;29675;39737;['29675', '39737']
10333;29675;39767;['29675', '48254', '39767']
10334;29675;39739;['29675', '39739']
10335;29675;39728;['29675', '39728']
10336;29675;39743;['29675', '45993', '39743']
10337;29675;39745;['29675', '45993', '39745']
10338;29675;39740;['29675', '39740']
10339;29675;39752;['29675', '39740', '39752']
10340;29675;39751;['29675', '39740', '14398', '43791', '39751']
10341;29675;39894;['29675', '39740', '26150', '15969', '39894']
10342;29675;39732;['29675', '39740', '26150', '39732']
10343;29675;39910;['29675', '45748', '39910']
10344;29675;39734;['29675', '39740', '26150', '39734']
10345;29675;39765;['29675', '39740', '14398', '39765']
10346;29675;39736;['29675', '39740', '50972', '39736']
10347;29675;39735;['29675', '39740', '26150', '39735']
10348;29675;39738;['29675', '39738']
10349;29675;39766;['29675', '45265', '39766']
10350;29675;39746;['29675', '39740', '26150', '15969', '39746']
10351;29675;39741;['29675', '35833', '39741']
10352;29675;39747;['29675', '39740', '26150', '39747']
10353;29675;39748;['29675', '39740', '3804', '39749', '39748']
10354;29675;39764;['29675', '39764']
10355;29675;39754;['29675', '39740', '14398', '39754']
10356;29675;42481;['29675', '45993', '42481']
10357;29675;42483;['29675', '42483']
10358;29675;42480;['29675', '39740', '26150', '42480']
10359;29675;42482;['29675', '42482']
10360;29675;43247;['29675', '39740', '26150', '15969', '43247']
10361;29675;43965;['29675', '39740', '26150', '43965']
10362;29675;43963;['29675', '39740', '26150', '15969', '43963']
10363;29675;43964;['29675', '45993', '28629', '43964']
10364;29675;43962;['29675', '39740', '50547', '43962']
10365;29675;43791;['29675', '39740', '14398', '43791']
10366;29675;43790;['29675', '39740', '43790']
10367;29675;44114;['29675', '44114']
10368;29675;44135;['29675', '39740', '3804', '44135']
10369;29675;44387;['29675', '44387']
10370;29675;44795;['29675', '39740', '44795']
10371;29675;44770;['29675', '44770']
10372;29675;44720;['29675', '44720']
10373;29675;44486;['29675', '39740', '45275', '44486']
10374;29675;44692;['29675', '39740', '50972', '44692']
10375;29675;44842;['29675', '44842']
10376;29675;44915;['29675', '39740', '14398', '44915']
10377;29675;44974;['29675', '44974']
10378;29675;44971;['29675', '39740', '26150', '44971']
10379;29675;45144;['29675', '39740', '45144']
10380;29675;44914;['29675', '39740', '14398', '44914']
10381;29675;45004;['29675', '39740', '26150', '45004']
10382;29675;44951;['29675', '44951']
10383;29675;44811;['29675', '44811']
10384;29675;44837;['29675', '44842', '44837']
10385;29675;44843;['29675', '44842', '44843']
10386;29675;44812;['29675', '39740', '44812']
