;origem;destino;distancia
25195;43965;46176;39,15
25196;43965;29675;39,28
25197;43965;203;39,44
25198;43965;35613;39,65
25199;43965;835;39,93
25200;43965;39730;39,95
25201;43965;50974;40,33
25202;43965;50973;40,36
25203;43965;46256;40,46
25204;43965;42482;40,62
25205;43965;39764;40,75
25206;43965;50952;41,13
25207;43965;6129;41,22
25208;43965;46243;41,23
25209;43965;781;41,36
25210;43965;45917;41,46
25211;43965;35800;41,59
25212;43965;50274;41,64
25213;43965;45281;41,73
25214;43965;29673;41,80
25215;43965;44795;41,97
25216;43965;45957;42,11
25217;43965;13648;42,16
25218;43965;29674;42,43
25219;43965;35777;42,51
25220;43965;10836;42,68
25221;43965;44114;42,86
25222;43965;29676;42,89
25223;43965;39811;42,90
25224;43965;45748;42,96
25225;43965;29678;43,06
25226;43965;9783;43,31
25227;43965;35856;43,55
25228;43965;15962;43,88
25229;43965;35867;44,03
25230;43965;35776;44,14
25231;43965;28634;44,56
25232;43965;29716;45,04
25233;43965;44836;45,05
25234;43965;28640;45,07
25235;43965;39910;45,30
25236;43965;927;45,33
25237;43965;47819;45,36
25238;43965;45262;45,52
25239;43965;44842;45,90
25240;43965;32285;45,99
25241;43965;34557;46,20
25242;43965;44951;46,27
25243;43965;44843;46,34
25244;43965;44837;46,38
25245;43965;50383;46,44
25246;43965;46066;46,47
25247;43965;48254;46,78
25248;43965;46758;47,20
25249;43965;39742;47,68
25250;43965;44720;47,69
25251;43965;35600;48,02
25252;43965;39812;48,68
25253;43965;35727;48,86
25254;43965;28745;49,17
25255;43965;45265;49,56
25256;43965;35833;49,61
25257;43965;48061;49,66
25258;43965;29672;50,06
25259;43965;29677;50,59
25260;43965;33013;51,02
25261;43965;35601;51,29
25262;43965;49994;52,04
25263;43965;39870;52,06
25264;43965;13802;52,12
25265;43965;46189;52,19
25266;43965;32356;52,29
25267;43965;44974;52,39
25268;43965;42483;52,86
25269;43965;39766;53,41
25270;43965;29671;54,30
25271;43965;28747;54,84
25272;43965;45727;55,63
25273;43965;35814;55,69
25274;43965;35861;56,05
25275;43965;45723;56,10
25276;43965;39737;56,11
25277;43965;29669;56,17
25278;43965;50917;56,29
25279;43965;50918;56,68
25280;43965;39741;57,50
25281;43965;28536;57,74
25282;43965;35603;58,11
25283;43965;39767;58,51
25284;43965;28564;59,37
25285;43965;45715;59,46
25286;43965;45877;59,48
25287;43965;39799;59,66
25288;43965;46724;83,67
25289;43963;43963;0,00
25290;43963;39746;1,96
25291;43963;27891;2,29
25292;43963;20325;2,39
25293;43963;39732;2,56
25294;43963;45274;3,41
25295;43963;39753;3,51
25296;43963;39810;3,74
25297;43963;1992;3,80
25298;43963;39894;3,95
25299;43963;43247;4,24
25300;43963;15969;4,27
25301;43963;48331;4,50
25302;43963;7326;4,85
25303;43963;45004;4,96
25304;43963;3772;5,06
25305;43963;5558;5,06
25306;43963;39735;5,52
25307;43963;7273;6,03
25308;43963;39734;6,15
25309;43963;43965;6,74
25310;43963;42480;6,76
25311;43963;45273;7,33
25312;43963;9718;7,45
25313;43963;2171;7,95
25314;43963;17079;9,42
25315;43963;27886;9,42
25316;43963;39733;9,50
25317;43963;45913;9,54
25318;43963;902;9,75
25319;43963;46715;10,16
25320;43963;9111;10,30
25321;43963;45267;10,54
25322;43963;39747;11,52
25323;43963;39731;11,54
25324;43963;7961;11,57
25325;43963;48330;12,09
25326;43963;50978;12,12
25327;43963;5715;12,18
25328;43963;44971;12,54
25329;43963;50976;12,55
25330;43963;15711;13,12
25331;43963;39754;13,34
25332;43963;46709;13,58
25333;43963;39800;13,82
25334;43963;26150;14,18
25335;43963;39750;14,48
25336;43963;46710;14,87
25337;43963;9784;14,91
25338;43963;46155;15,30
25339;43963;28649;15,31
25340;43963;39765;15,37
25341;43963;46708;15,51
25342;43963;43964;15,71
25343;43963;12518;15,76
25344;43963;18090;15,94
25345;43963;4310;16,34
25346;43963;46172;16,46
25347;43963;44915;17,00
25348;43963;39745;17,13
25349;43963;39748;17,71
25350;43963;26145;18,64
25351;43963;29679;18,75
25352;43963;28629;18,88
25353;43963;44135;19,23
25354;43963;18192;19,25
25355;43963;39749;19,45
25356;43963;45586;19,56
25357;43963;43791;19,73
25358;43963;44914;19,75
25359;43963;39751;19,85
25360;43963;17076;20,84
25361;43963;14398;21,45
25362;43963;3804;22,54
25363;43963;43790;22,62
25364;43963;11849;23,16
25365;43963;39752;24,83
25366;43963;39743;27,93
25367;43963;29681;28,22
25368;43963;1988;29,05
25369;43963;42481;29,12
25370;43963;48187;30,35
25371;43963;46270;30,42
25372;43963;50972;30,49
25373;43963;46036;30,52
25374;43963;267;30,84
25375;43963;29670;31,00
25376;43963;39740;31,21
25377;43963;13323;31,34
25378;43963;39739;31,38
25379;43963;44812;31,40
25380;43963;44770;31,60
25381;43963;39736;31,82
25382;43963;44692;31,86
25383;43963;10890;32,01
25384;43963;50547;32,09
25385;43963;39744;32,24
25386;43963;43962;32,30
25387;43963;28560;32,61
25388;43963;28549;32,71
25389;43963;45275;32,76
25390;43963;18087;33,06
25391;43963;44910;33,13
25392;43963;39738;33,17
25393;43963;46074;33,81
25394;43963;48510;33,88
25395;43963;45144;34,60
25396;43963;44387;34,87
25397;43963;39729;34,89
25398;43963;29680;35,03
25399;43963;39728;35,20
25400;43963;44486;35,21
25401;43963;45993;35,51
25402;43963;44811;36,13
25403;43963;16475;36,53
25404;43963;46176;37,02
25405;43963;29675;37,16
25406;43963;203;37,31
25407;43963;35613;37,53
25408;43963;835;37,80
25409;43963;39730;37,82
25410;43963;50974;38,21
25411;43963;50973;38,23
25412;43963;46256;38,33
25413;43963;42482;38,50
25414;43963;39764;38,62
25415;43963;50952;39,01
25416;43963;6129;39,09
25417;43963;46243;39,10
25418;43963;781;39,24
25419;43963;45917;39,33
25420;43963;35800;39,46
25421;43963;50274;39,51
25422;43963;45281;39,61
25423;43963;29673;39,67
25424;43963;44795;39,84
25425;43963;45957;39,98
25426;43963;13648;40,03
25427;43963;29674;40,30
25428;43963;35777;40,39
25429;43963;10836;40,55
25430;43963;44114;40,74
25431;43963;29676;40,76
25432;43963;39811;40,77
25433;43963;45748;40,84
25434;43963;29678;40,94
25435;43963;9783;41,19
25436;43963;35856;41,43
25437;43963;15962;41,75
25438;43963;35867;41,90
25439;43963;35776;42,02
25440;43963;28634;42,44
25441;43963;29716;42,92
25442;43963;44836;42,93
25443;43963;28640;42,94
25444;43963;39910;43,18
25445;43963;927;43,20
25446;43963;47819;43,24
25447;43963;45262;43,40
25448;43963;44842;43,78
25449;43963;32285;43,86
25450;43963;34557;44,08
25451;43963;44951;44,14
25452;43963;44843;44,22
25453;43963;44837;44,25
25454;43963;50383;44,32
25455;43963;46066;44,35
25456;43963;48254;44,65
25457;43963;46758;45,08
25458;43963;44720;45,50
25459;43963;39742;45,56
25460;43963;35600;45,89
25461;43963;39812;46,56
25462;43963;35727;46,73
25463;43963;28745;47,05
25464;43963;45265;47,43
25465;43963;35833;47,48
25466;43963;48061;47,54
25467;43963;29672;47,93
25468;43963;29677;48,47
25469;43963;33013;48,90
25470;43963;35601;49,16
25471;43963;49994;49,92
25472;43963;39870;49,93
25473;43963;13802;49,99
25474;43963;46189;50,07
25475;43963;32356;50,16
25476;43963;44974;50,26
25477;43963;42483;50,73
25478;43963;39766;51,28
25479;43963;29671;52,17
25480;43963;28747;52,72
25481;43963;45727;53,50
25482;43963;35814;53,57
25483;43963;35861;53,93
25484;43963;45723;53,97
25485;43963;39737;53,98
25486;43963;29669;54,05
25487;43963;50917;54,17
25488;43963;50918;54,56
25489;43963;39741;55,37
25490;43963;28536;55,62
25491;43963;35603;55,98
25492;43963;39767;56,39
25493;43963;28564;57,25
25494;43963;45715;57,33
25495;43963;45877;57,35
25496;43963;39799;57,53
25497;43963;46724;81,55
25498;43964;43964;0,00
25499;43964;18090;2,48
25500;43964;28629;3,35
25501;43964;9784;7,06
25502;43964;28649;7,47
25503;43964;45267;8,08
25504;43964;39745;8,25
25505;43964;5715;8,35
25506;43964;39894;9,52
25507;43964;7326;9,95
25508;43964;4310;10,36
25509;43964;902;10,62
25510;43964;39810;10,69
25511;43964;45913;10,94
25512;43964;1992;11,12
25513;43964;43247;11,13
25514;43964;20325;11,85
25515;43964;44971;12,08
25516;43964;7961;12,99
25517;43964;43963;13,52
25518;43964;3772;13,84
25519;43964;5558;13,84
25520;43964;45004;13,94
25521;43964;39746;15,10
25522;43964;27891;15,43
25523;43964;42480;15,54
25524;43964;39732;15,70
25525;43964;7273;16,03
25526;43964;15711;16,07
25527;43964;2171;16,25
25528;43964;43965;16,27
25529;43964;39735;16,34
25530;43964;39800;16,42
25531;43964;45273;16,47
25532;43964;45274;16,55
25533;43964;39753;16,64
25534;43964;15969;17,41
25535;43964;48331;17,67
25536;43964;39743;18,25
25537;43964;12518;18,36
25538;43964;39734;18,66
25539;43964;46715;18,93
25540;43964;9111;19,06
25541;43964;42481;19,44
25542;43964;39765;19,80
25543;43964;9718;20,32
25544;43964;50978;20,35
25545;43964;17079;20,61
25546;43964;27886;20,61
25547;43964;29670;21,32
25548;43964;39733;22,17
25549;43964;39744;22,56
25550;43964;39731;22,74
25551;43964;39747;23,74
25552;43964;48330;23,92
25553;43964;50976;24,77
25554;43964;46709;25,41
25555;43964;39754;25,56
25556;43964;45993;25,83
25557;43964;26150;26,01
25558;43964;39750;26,31
25559;43964;44811;26,46
25560;43964;46710;26,70
25561;43964;46155;27,13
25562;43964;46708;27,34
25563;43964;46172;28,29
25564;43964;44915;28,82
25565;43964;39748;29,53
25566;43964;26145;30,48
25567;43964;29679;30,58
25568;43964;44135;31,06
25569;43964;18192;31,08
25570;43964;39749;31,28
25571;43964;45586;31,39
25572;43964;43791;31,56
25573;43964;44914;31,58
25574;43964;39751;31,68
25575;43964;17076;32,66
25576;43964;14398;33,28
25577;43964;3804;34,42
25578;43964;50952;34,43
25579;43964;43790;34,44
25580;43964;43962;34,53
25581;43964;11849;34,99
25582;43964;50547;36,04
25583;43964;39752;36,66
25584;43964;203;37,62
25585;43964;44387;37,71
25586;43964;13323;38,94
25587;43964;50973;39,08
25588;43964;29681;40,05
25589;43964;1988;40,88
25590;43964;44812;41,58
25591;43964;781;41,58
25592;43964;46270;41,60
25593;43964;48187;42,18
25594;43964;50972;42,32
25595;43964;46036;42,34
25596;43964;267;42,66
25597;43964;39740;43,03
25598;43964;39739;43,21
25599;43964;28747;43,33
25600;43964;44770;43,43
25601;43964;46066;43,50
25602;43964;39736;43,65
25603;43964;44692;43,69
25604;43964;10890;43,83
25605;43964;45727;44,12
25606;43964;28560;44,44
25607;43964;28549;44,54
25608;43964;45723;44,59
25609;43964;45275;44,59
25610;43964;18087;44,89
25611;43964;44910;44,96
25612;43964;39738;45,00
25613;43964;46074;45,63
25614;43964;48510;45,71
25615;43964;39741;45,98
25616;43964;45144;46,43
25617;43964;39729;46,71
25618;43964;32356;46,78
25619;43964;29680;46,86
25620;43964;39728;47,03
25621;43964;44486;47,03
25622;43964;39730;47,79
25623;43964;29675;47,91
25624;43964;39799;48,14
25625;43964;16475;48,35
25626;43964;46176;48,85
25627;43964;42482;49,26
25628;43964;35613;49,36
25629;43964;28564;49,62
25630;43964;835;49,63
25631;43964;45281;49,81
25632;43964;50974;50,03
25633;43964;46256;50,16
25634;43964;39764;50,45
25635;43964;39811;50,56
25636;43964;6129;50,92
25637;43964;46243;50,93
25638;43964;45917;51,16
25639;43964;35800;51,29
25640;43964;50274;51,34
25641;43964;29673;51,50
25642;43964;45957;51,54
25643;43964;44795;51,67
25644;43964;29678;51,79
25645;43964;13648;51,86
25646;43964;10836;52,10
25647;43964;29674;52,13
25648;43964;35777;52,21
25649;43964;45715;52,39
25650;43964;44114;52,56
25651;43964;29676;52,59
25652;43964;45748;52,66
25653;43964;9783;53,02
25654;43964;35856;53,26
25655;43964;15962;53,27
25656;43964;35727;53,43
25657;43964;35867;53,73
25658;43964;35776;53,84
25659;43964;28640;53,85
25660;43964;35603;53,86
25661;43964;28634;53,98
25662;43964;39737;54,22
25663;43964;29669;54,34
25664;43964;44720;54,40
25665;43964;29716;54,44
25666;43964;44836;54,56
25667;43964;927;54,72
25668;43964;39812;54,78
25669;43964;47819;54,87
25670;43964;39910;55,00
25671;43964;45262;55,03
25672;43964;44951;55,32
25673;43964;50383;55,36
25674;43964;44842;55,40
25675;43964;32285;55,49
25676;43964;35600;55,74
25677;43964;44843;55,85
25678;43964;44837;55,88
25679;43964;34557;55,90
25680;43964;45877;56,00
25681;43964;48254;56,28
25682;43964;29677;56,37
25683;43964;46758;56,70
25684;43964;39742;56,88
25685;43964;35833;57,64
25686;43964;28745;57,75
25687;43964;45265;58,13
25688;43964;48061;58,24
25689;43964;29671;58,40
25690;43964;29672;58,63
25691;43964;46189;59,00
25692;43964;35601;59,49
25693;43964;42483;59,62
25694;43964;33013;60,52
25695;43964;44974;60,58
25696;43964;49994;60,62
25697;43964;39870;60,63
25698;43964;39766;61,43
25699;43964;13802;61,82
25700;43964;35814;65,39
25701;43964;35861;65,76
25702;43964;50917;66,00
25703;43964;50918;66,38
25704;43964;28536;67,45
25705;43964;39767;68,21
25706;43964;46724;93,17
25707;43962;43962;0,00
25708;43962;50547;4,51
25709;43962;45993;6,70
25710;43962;44387;6,89
25711;43962;203;8,09
25712;43962;50973;9,55
25713;43962;13323;9,96
25714;43962;50952;10,32
25715;43962;39752;10,37
25716;43962;44811;10,43
25717;43962;44812;10,63
25718;43962;3804;11,21
25719;43962;781;12,05
25720;43962;46270;12,63
25721;43962;42481;13,20
25722;43962;43790;13,49
25723;43962;11849;14,54
25724;43962;14398;14,90
25725;43962;44135;15,47
25726;43962;39740;15,51
25727;43962;45586;15,71
25728;43962;39749;16,28
25729;43962;29670;16,44
25730;43962;44770;16,60
25731;43962;17076;16,74
25732;43962;28549;17,02
25733;43962;18192;17,12
25734;43962;29681;17,20
25735;43962;46066;17,29
25736;43962;18087;17,36
25737;43962;29679;17,47
25738;43962;1988;18,03
25739;43962;39730;18,26
25740;43962;29675;18,38
25741;43962;43791;18,46
25742;43962;39748;18,74
25743;43962;48187;19,33
25744;43962;50972;19,47
25745;43962;46036;19,49
25746;43962;39728;19,50
25747;43962;267;19,50
25748;43962;42482;19,73
25749;43962;39751;19,80
25750;43962;16475;19,89
25751;43962;44914;19,91
25752;43962;26150;20,02
25753;43962;44915;20,08
25754;43962;45281;20,28
25755;43962;39738;20,31
25756;43962;46710;20,32
25757;43962;39739;20,36
25758;43962;28747;20,41
25759;43962;46155;20,63
25760;43962;46256;20,65
25761;43962;39736;20,80
25762;43962;46708;20,83
25763;43962;44692;20,84
25764;43962;10890;20,98
25765;43962;39811;21,03
25766;43962;46709;21,09
25767;43962;45727;21,20
25768;43962;46176;21,32
25769;43962;26145;21,38
25770;43962;28560;21,58
25771;43962;45723;21,67
25772;43962;45275;21,74
25773;43962;46172;21,79
25774;43962;39729;21,86
25775;43962;45144;21,97
25776;43962;45957;22,01
25777;43962;44910;22,11
25778;43962;29678;22,26
25779;43962;13648;22,35
25780;43962;10836;22,57
25781;43962;29674;22,62
25782;43962;35777;22,70
25783;43962;46074;22,78
25784;43962;48510;22,86
25785;43962;39764;22,92
25786;43962;32356;22,98
25787;43962;44114;23,05
25788;43962;39741;23,07
25789;43962;45748;23,16
25790;43962;39750;23,29
25791;43962;50274;23,30
25792;43962;6129;23,40
25793;43962;46243;23,40
25794;43962;9783;23,51
25795;43962;15962;23,74
25796;43962;35856;23,75
25797;43962;35800;23,76
25798;43962;29680;24,01
25799;43962;44486;24,18
25800;43962;28640;24,32
25801;43962;28634;24,46
25802;43962;39743;24,80
25803;43962;48330;24,87
25804;43962;29716;24,91
25805;43962;44836;25,03
25806;43962;29676;25,06
25807;43962;927;25,19
25808;43962;39799;25,23
25809;43962;47819;25,34
25810;43962;39745;25,48
25811;43962;39747;25,49
25812;43962;45262;25,50
25813;43962;44951;25,79
25814;43962;50383;25,83
25815;43962;44842;25,87
25816;43962;32285;25,96
25817;43962;35613;26,10
25818;43962;35867;26,21
25819;43962;39744;26,21
25820;43962;44843;26,32
25821;43962;44837;26,35
25822;43962;835;26,37
25823;43962;34557;26,40
25824;43962;50976;26,54
25825;43962;28564;26,71
25826;43962;48254;26,75
25827;43962;39910;26,80
25828;43962;44720;27,15
25829;43962;46758;27,17
25830;43962;50974;27,18
25831;43962;45917;27,20
25832;43962;39754;27,33
25833;43962;39742;27,35
25834;43962;35600;27,40
25835;43962;17079;27,52
25836;43962;27886;27,52
25837;43962;9718;27,98
25838;43962;39812;28,07
25839;43962;28745;28,22
25840;43962;29673;28,24
25841;43962;35727;28,26
25842;43962;44795;28,41
25843;43962;35776;28,59
25844;43962;45265;28,60
25845;43962;35833;28,66
25846;43962;48061;28,71
25847;43962;29672;29,10
25848;43962;39733;29,17
25849;43962;44971;29,31
25850;43962;45715;29,48
25851;43962;28629;29,52
25852;43962;29677;29,64
25853;43962;39734;30,06
25854;43962;35601;30,34
25855;43962;9784;30,44
25856;43962;45273;30,74
25857;43962;28649;30,85
25858;43962;35603;30,94
25859;43962;33013;31,00
25860;43962;49994;31,09
25861;43962;39870;31,11
25862;43962;46189;31,24
25863;43962;39737;31,30
25864;43962;44974;31,44
25865;43962;39731;31,44
25866;43962;29669;31,51
25867;43962;42483;31,90
25868;43962;15969;32,24
25869;43962;4310;32,27
25870;43962;39766;32,30
25871;43962;13802;32,47
25872;43962;48331;32,76
25873;43962;43964;32,81
25874;43962;39753;32,90
25875;43962;45877;33,08
25876;43962;39732;33,18
25877;43962;29671;33,35
25878;43962;45274;33,71
25879;43962;27891;33,96
25880;43962;18090;34,86
25881;43962;39735;34,93
25882;43962;7273;35,00
25883;43962;45004;35,44
25884;43962;43963;35,50
25885;43962;39746;35,70
25886;43962;43965;35,82
25887;43962;35814;36,04
25888;43962;35861;36,40
25889;43962;3772;36,54
25890;43962;50917;36,64
25891;43962;50918;37,03
25892;43962;9111;37,34
25893;43962;39894;37,47
25894;43962;46715;37,58
25895;43962;20325;37,70
25896;43962;7326;37,91
25897;43962;28536;38,09
25898;43962;50978;38,39
25899;43962;5558;38,42
25900;43962;39810;38,64
25901;43962;39767;38,86
25902;43962;45913;38,90
25903;43962;1992;39,08
25904;43962;43247;39,09
25905;43962;902;39,10
25906;43962;45267;39,44
25907;43962;42480;40,12
25908;43962;5715;40,72
25909;43962;2171;41,33
25910;43962;7961;41,57
25911;43962;39765;42,81
25912;43962;15711;44,56
25913;43962;39800;44,91
25914;43962;12518;46,85
25915;43962;46724;63,65
25916;43791;43791;0,00
25917;43791;39751;1,34
25918;43791;44914;1,62
25919;43791;44915;2,42
25920;43791;29679;2,86
25921;43791;39748;2,90
25922;43791;17076;2,92
25923;43791;18192;3,02
25924;43791;44135;3,88
25925;43791;39749;4,03
25926;43791;46710;4,33
25927;43791;14398;4,88
25928;43791;26145;5,24
25929;43791;11849;5,24
25930;43791;26150;5,29
25931;43791;46155;5,89
25932;43791;39750;5,91
25933;43791;46708;6,10
25934;43791;45586;6,14
25935;43791;46709;6,36
25936;43791;46172;7,06
25937;43791;3804;8,14
25938;43791;43790;8,22
25939;43791;48330;8,66
25940;43791;50976;8,89
25941;43791;39747;9,17
25942;43791;39754;9,68
25943;43791;29681;10,30
25944;43791;39752;10,37
25945;43791;1988;11,14
25946;43791;39733;11,52
25947;43791;48187;12,43
25948;43791;17079;12,56
25949;43791;27886;12,56
25950;43791;50972;12,57
25951;43791;46036;12,60
25952;43791;267;12,92
25953;43791;9718;13,01
25954;43791;39739;13,46
25955;43791;39736;13,90
25956;43791;44692;13,94
25957;43791;10890;14,09
25958;43791;39734;14,43
25959;43791;28560;14,69
25960;43791;45275;14,84
25961;43791;44910;15,22
25962;43791;39738;15,25
25963;43791;45273;15,77
25964;43791;46074;15,89
25965;43791;48510;15,97
25966;43791;46270;15,97
25967;43791;39731;16,48
25968;43791;44812;16,50
25969;43791;15969;16,61
25970;43791;45144;16,69
25971;43791;39740;16,75
25972;43791;39729;16,97
25973;43791;29680;17,11
25974;43791;48331;17,12
25975;43791;44770;17,14
25976;43791;13323;17,16
25977;43791;50547;17,20
25978;43791;39753;17,26
25979;43791;44486;17,29
25980;43791;43962;17,41
25981;43791;39732;17,55
25982;43791;39728;17,90
25983;43791;45274;18,17
25984;43791;28549;18,25
25985;43791;27891;18,33
25986;43791;18087;18,60
25987;43791;39735;19,36
25988;43791;7273;19,43
25989;43791;43965;19,46
25990;43791;35613;19,61
25991;43791;9111;19,69
25992;43791;46176;19,75
25993;43791;43963;19,87
25994;43791;835;19,88
25995;43791;46715;19,93
25996;43791;45004;20,03
25997;43791;39746;20,07
25998;43791;50974;20,29
25999;43791;44387;20,30
26000;43791;50978;20,74
26001;43791;3772;20,99
26002;43791;39764;21,40
26003;43791;45917;21,42
26004;43791;29673;21,76
26005;43791;35800;21,83
26006;43791;6129;21,88
26007;43791;46243;21,88
26008;43791;44795;21,92
26009;43791;44971;21,95
26010;43791;20325;22,07
26011;43791;50274;22,30
26012;43791;16475;22,35
